時間,論理ID,タグID,中継器ID,送信番号,電波強度,電源電圧,piNo
2023-03-06 18:25:42.926,1,82019DEE,No Relay,746,159,3180,1
2023-03-06 18:25:43.789,1,820198F4,No Relay,725,186,2970,1
2023-03-06 18:25:44.093,1,82019C19,No Relay,738,129,2585,1
2023-03-06 18:25:44.284,1,82019A29,No Relay,656,156,3000,1
2023-03-06 18:25:44.605,1,8201A0FF,No Relay,735,153,2930,1
2023-03-06 18:25:45.244,1,82019C62,No Relay,651,150,3140,1
2023-03-06 18:25:45.931,1,82019A14,No Relay,726,144,3150,1
2023-03-06 18:25:46.218,1,820198F4,No Relay,726,183,2970,1
2023-03-06 18:25:46.618,1,82019C19,No Relay,739,132,2570,1
2023-03-06 18:25:46.826,1,82019A29,No Relay,657,153,3000,1
2023-03-06 18:25:47.418,1,8201A0FF,No Relay,736,150,2930,1
2023-03-06 18:25:47.674,1,820195E2,No Relay,659,141,2775,1
2023-03-06 18:25:47.866,1,82019DEE,No Relay,748,159,3180,1
2023-03-06 18:25:48.345,1,82019A14,No Relay,727,144,3150,1
2023-03-06 18:25:48.536,1,82019C41,No Relay,737,156,2980,1
2023-03-06 18:25:48.905,1,820198F4,No Relay,727,177,2960,1
2023-03-06 18:25:49.128,1,82019C19,No Relay,740,132,2585,1
2023-03-06 18:25:49.336,1,82019EBB,No Relay,669,132,3060,1
2023-03-06 18:25:49.528,1,82019A29,No Relay,658,153,3000,1
2023-03-06 18:25:49.880,1,8201A0FF,No Relay,737,153,2930,1
2023-03-06 18:25:50.183,1,82019DEE,No Relay,749,159,3170,1
2023-03-06 18:25:50.505,1,820195E2,No Relay,660,144,2775,1
2023-03-06 18:25:50.711,1,82019C62,No Relay,653,150,3140,1
2023-03-06 18:25:51.302,1,82019C41,No Relay,738,153,2960,1
2023-03-06 18:25:51.494,1,820198F4,No Relay,728,180,2960,1
2023-03-06 18:25:51.688,1,82019C19,No Relay,741,135,2570,1
2023-03-06 18:25:51.894,1,82019EBB,No Relay,670,132,3050,1
2023-03-06 18:25:52.087,1,82019A29,No Relay,659,150,3000,1
2023-03-06 18:25:52.389,1,8201A0FF,No Relay,738,153,2930,1
2023-03-06 18:25:52.742,1,82019DEE,No Relay,750,159,3180,1
2023-03-06 18:25:52.981,1,820195E2,No Relay,661,141,2775,1
2023-03-06 18:25:53.332,1,82019C62,No Relay,654,150,3140,1
2023-03-06 18:25:53.557,1,82019A14,No Relay,729,144,3160,1
2023-03-06 18:25:53.764,1,82019C41,No Relay,739,156,2970,1
2023-03-06 18:25:53.957,1,820198F4,No Relay,729,183,2970,1
2023-03-06 18:25:54.275,1,82019EBB,No Relay,671,132,3050,1
2023-03-06 18:25:54.468,1,82019C19,No Relay,742,135,2585,1
2023-03-06 18:25:54.661,1,82019A29,No Relay,660,153,3000,1
2023-03-06 18:25:55.172,1,8201A0FF,No Relay,739,153,2930,1
2023-03-06 18:25:55.364,1,82019DEE,No Relay,751,156,3180,1
2023-03-06 18:25:55.842,1,820195E2,No Relay,662,141,2775,1
2023-03-06 18:25:56.066,1,82019C62,No Relay,655,147,3140,1
2023-03-06 18:25:56.338,1,820198F4,No Relay,730,186,2970,1
2023-03-06 18:25:56.529,1,82019C41,No Relay,740,153,2970,1
2023-03-06 18:25:57.041,1,82019C19,No Relay,743,132,2580,1
2023-03-06 18:25:57.249,1,82019EBB,No Relay,672,132,3050,1
2023-03-06 18:25:57.441,1,82019A29,No Relay,661,153,3000,1
2023-03-06 18:25:57.808,1,82019DEE,No Relay,752,159,3180,1
2023-03-06 18:25:58.015,1,8201A0FF,No Relay,740,153,2930,1
2023-03-06 18:25:58.607,1,82019A14,No Relay,731,147,3150,1
2023-03-06 18:25:58.880,1,82019C41,No Relay,741,156,2970,1
2023-03-06 18:25:59.135,1,820198F4,No Relay,731,183,2960,1
2023-03-06 18:25:59.790,1,82019A29,No Relay,662,153,3000,1
2023-03-06 18:25:59.998,1,82019EBB,No Relay,673,132,3050,1
2023-03-06 18:26:00.190,1,82019C19,No Relay,744,135,2575,1
2023-03-06 18:26:00.383,1,82019DEE,No Relay,753,159,3180,1
2023-03-06 18:26:00.590,1,8201A0FF,No Relay,741,156,2930,1
2023-03-06 18:26:01.438,1,82019A14,No Relay,732,147,3150,1
2023-03-06 18:26:01.644,1,82019C62,No Relay,657,153,3140,1
2023-03-06 18:26:02.476,1,82019C19,No Relay,745,132,2580,1
2023-03-06 18:26:02.683,1,82019DEE,No Relay,754,156,3180,1
2023-03-06 18:26:02.876,1,82019A29,No Relay,663,153,3000,1
2023-03-06 18:26:03.083,1,82019EBB,No Relay,674,126,3050,1
2023-03-06 18:26:03.276,1,8201A0FF,No Relay,742,153,2930,1
2023-03-06 18:26:04.090,1,82019A14,No Relay,733,147,3150,1
2023-03-06 18:26:04.283,1,820198F4,No Relay,733,186,2970,1
2023-03-06 18:26:04.554,1,82019C41,No Relay,743,153,2980,1
2023-03-06 18:26:05.018,1,82019C19,No Relay,746,138,2585,1
2023-03-06 18:26:05.209,1,82019DEE,No Relay,755,159,3180,1
2023-03-06 18:26:05.417,1,82019A29,No Relay,664,153,3000,1
2023-03-06 18:26:05.610,1,82019EBB,No Relay,675,129,3050,1
2023-03-06 18:26:05.803,1,8201A0FF,No Relay,743,153,2930,1
2023-03-06 18:26:06.249,1,820195E2,No Relay,666,144,2780,1
2023-03-06 18:26:06.696,1,82019A14,No Relay,734,147,3150,1
2023-03-06 18:26:06.888,1,820198F4,No Relay,734,183,2970,1
2023-03-06 18:26:07.095,1,82019C62,No Relay,659,153,3140,1
2023-03-06 18:26:07.287,1,82019C41,No Relay,744,156,2970,1
2023-03-06 18:26:07.607,1,82019DEE,No Relay,756,159,3180,1
2023-03-06 18:26:07.815,1,82019C19,No Relay,747,132,2580,1
2023-03-06 18:26:08.055,1,82019A29,No Relay,665,153,3000,1
2023-03-06 18:26:08.247,1,82019EBB,No Relay,676,132,3050,1
2023-03-06 18:26:08.454,1,8201A0FF,No Relay,744,153,2930,1
2023-03-06 18:26:09.176,1,820198F4,No Relay,735,186,2970,1
2023-03-06 18:26:10.148,1,82019DEE,No Relay,757,156,3180,1
2023-03-06 18:26:10.564,1,82019A29,No Relay,666,156,3000,1
2023-03-06 18:26:10.965,1,8201A0FF,No Relay,745,153,2930,1
2023-03-06 18:26:11.667,1,820195E2,No Relay,668,144,2780,1
2023-03-06 18:26:12.019,1,820198F4,No Relay,736,183,2970,1
2023-03-06 18:26:12.211,1,82019A14,No Relay,736,141,3160,1
2023-03-06 18:26:13.618,1,82019EBB,No Relay,678,126,3050,1
2023-03-06 18:26:13.826,1,8201A0FF,No Relay,746,153,2930,1
2023-03-06 18:26:14.658,1,820198F4,No Relay,737,183,2970,1
2023-03-06 18:26:14.850,1,82019C41,No Relay,747,153,2970,1
2023-03-06 18:26:15.056,1,82019A14,No Relay,737,144,3150,1
2023-03-06 18:26:15.264,1,82019C62,No Relay,662,150,3140,1
2023-03-06 18:26:15.520,1,82019C19,No Relay,750,135,2570,1
2023-03-06 18:26:16.272,1,8201A0FF,No Relay,747,150,2930,1
2023-03-06 18:26:17.438,1,82019A14,No Relay,738,141,3160,1
2023-03-06 18:26:17.646,1,82019C41,No Relay,748,156,2970,1
2023-03-06 18:26:17.839,1,82019DEE,No Relay,760,159,3170,1
2023-03-06 18:26:18.031,1,82019C62,No Relay,663,150,3140,1
2023-03-06 18:26:18.238,1,82019C19,No Relay,751,132,2570,1
2023-03-06 18:26:18.444,1,82019A29,No Relay,669,156,3000,1
2023-03-06 18:26:18.989,1,82019EBB,No Relay,680,126,3060,1
2023-03-06 18:26:19.181,1,8201A0FF,No Relay,748,153,2930,1
2023-03-06 18:26:20.172,1,820198F4,No Relay,739,183,2970,1
2023-03-06 18:26:20.380,1,82019DEE,No Relay,761,159,3170,1
2023-03-06 18:26:20.572,1,82019C62,No Relay,664,150,3140,1
2023-03-06 18:26:20.763,1,82019C19,No Relay,752,132,2585,1
2023-03-06 18:26:20.971,1,82019A29,No Relay,670,153,3000,1
2023-03-06 18:26:21.659,1,82019EBB,No Relay,681,132,3050,1
2023-03-06 18:26:21.866,1,8201A0FF,No Relay,749,150,2930,1
2023-03-06 18:26:22.330,1,820195E2,No Relay,672,141,2775,1
2023-03-06 18:26:22.633,1,820198F4,No Relay,740,183,2970,1
2023-03-06 18:26:22.826,1,82019A14,No Relay,740,150,3160,1
2023-03-06 18:26:23.033,1,82019DEE,No Relay,762,159,3180,1
2023-03-06 18:26:23.225,1,82019C41,No Relay,750,156,2980,1
2023-03-06 18:26:23.608,1,82019A29,No Relay,671,153,3000,1
2023-03-06 18:26:24.120,1,82019EBB,No Relay,682,129,3050,1
2023-03-06 18:26:24.472,1,8201A0FF,No Relay,750,156,2930,1
2023-03-06 18:26:25.046,1,820195E2,No Relay,673,144,2775,1
2023-03-06 18:26:25.254,1,820198F4,No Relay,741,180,2960,1
2023-03-06 18:26:25.447,1,82019A14,No Relay,741,144,3150,1
2023-03-06 18:26:25.639,1,82019C19,No Relay,754,132,2585,1
2023-03-06 18:26:26.165,1,82019A29,No Relay,672,153,3000,1
2023-03-06 18:26:27.316,1,8201A0FF,No Relay,751,153,2930,1
2023-03-06 18:26:27.733,1,82019A14,No Relay,742,147,3150,1
2023-03-06 18:26:27.940,1,82019C19,No Relay,755,141,2575,1
2023-03-06 18:26:28.133,1,820198F4,No Relay,742,186,2960,1
2023-03-06 18:26:28.339,1,82019C62,No Relay,667,150,3140,1
2023-03-06 18:26:28.820,1,82019A29,No Relay,673,153,3000,1
2023-03-06 18:26:29.348,1,82019EBB,No Relay,684,129,3060,1
2023-03-06 18:26:29.925,1,8201A0FF,No Relay,752,156,2930,1
2023-03-06 18:26:30.163,1,82019A14,No Relay,743,147,3150,1
2023-03-06 18:26:30.530,1,820195E2,No Relay,675,144,2780,1
2023-03-06 18:26:30.722,1,820198F4,No Relay,743,186,2970,1
2023-03-06 18:26:30.930,1,82019C19,No Relay,756,138,2575,1
2023-03-06 18:26:31.122,1,82019C41,No Relay,753,156,2980,1
2023-03-06 18:26:31.313,1,82019C62,No Relay,668,147,3140,1
2023-03-06 18:26:31.521,1,82019A29,No Relay,674,153,3000,1
2023-03-06 18:26:32.208,1,82019EBB,No Relay,685,126,3050,1
2023-03-06 18:26:32.992,1,82019A14,No Relay,744,147,3150,1
2023-03-06 18:26:33.199,1,820198F4,No Relay,744,183,2960,1
2023-03-06 18:26:33.392,1,82019DEE,No Relay,766,156,3180,1
2023-03-06 18:26:33.599,1,82019C41,No Relay,754,156,2970,1
2023-03-06 18:26:33.791,1,82019C62,No Relay,669,150,3140,1
2023-03-06 18:26:33.983,1,820195E2,No Relay,676,141,2775,1
2023-03-06 18:26:34.191,1,82019C19,No Relay,757,132,2575,1
2023-03-06 18:26:34.383,1,82019A29,No Relay,675,153,3000,1
2023-03-06 18:26:34.831,1,82019EBB,No Relay,686,132,3050,1
2023-03-06 18:26:35.438,1,8201A0FF,No Relay,754,153,2930,1
2023-03-06 18:26:35.646,1,82019DEE,No Relay,767,156,3180,1
2023-03-06 18:26:35.837,1,820198F4,No Relay,745,183,2970,1
2023-03-06 18:26:36.044,1,82019C62,No Relay,670,144,3140,1
2023-03-06 18:26:36.236,1,82019C41,No Relay,755,159,2970,1
2023-03-06 18:26:36.429,1,820195E2,No Relay,677,141,2770,1
2023-03-06 18:26:36.637,1,82019A29,No Relay,676,153,3000,1
2023-03-06 18:26:37.836,1,82019DEE,No Relay,768,156,3180,1
2023-03-06 18:26:38.043,1,8201A0FF,No Relay,755,153,2930,1
2023-03-06 18:26:38.234,1,820198F4,No Relay,746,183,2960,1
2023-03-06 18:26:38.443,1,82019A14,No Relay,746,144,3150,1
2023-03-06 18:26:38.634,1,82019C62,No Relay,671,147,3140,1
2023-03-06 18:26:38.842,1,82019C41,No Relay,756,156,2970,1
2023-03-06 18:26:39.034,1,82019C19,No Relay,759,135,2585,1
2023-03-06 18:26:39.226,1,82019A29,No Relay,677,153,3000,1
2023-03-06 18:26:40.089,1,82019EBB,No Relay,688,129,3060,1
2023-03-06 18:26:40.392,1,82019DEE,No Relay,769,156,3180,1
2023-03-06 18:26:40.649,1,8201A0FF,No Relay,756,153,2930,1
2023-03-06 18:26:41.080,1,82019A14,No Relay,747,147,3150,1
2023-03-06 18:26:41.288,1,82019C62,No Relay,672,150,3140,1
2023-03-06 18:26:41.480,1,82019A29,No Relay,678,153,3000,1
2023-03-06 18:26:41.688,1,82019C19,No Relay,760,138,2575,1
2023-03-06 18:26:41.879,1,820195E2,No Relay,679,141,2780,1
2023-03-06 18:26:43.175,1,820198F4,No Relay,748,183,2960,1
2023-03-06 18:26:43.383,1,82019DEE,No Relay,770,156,3170,1
2023-03-06 18:26:43.623,1,82019A14,No Relay,748,144,3150,1
2023-03-06 18:26:43.829,1,82019C19,No Relay,761,135,2585,1
2023-03-06 18:26:44.022,1,82019C62,No Relay,673,147,3140,1
2023-03-06 18:26:44.229,1,82019A29,No Relay,679,153,3000,1
2023-03-06 18:26:44.421,1,820195E2,No Relay,680,141,2775,1
2023-03-06 18:26:44.615,1,82019C41,No Relay,758,156,2970,1
2023-03-06 18:26:45.333,1,82019EBB,No Relay,690,126,3060,1
2023-03-06 18:26:45.830,1,820198F4,No Relay,749,183,2960,1
2023-03-06 18:26:46.035,1,82019DEE,No Relay,771,159,3170,1
2023-03-06 18:26:46.340,1,82019C62,No Relay,674,150,3140,1
2023-03-06 18:26:46.534,1,82019C19,No Relay,762,135,2575,1
2023-03-06 18:26:46.739,1,82019A29,No Relay,680,153,3000,1
2023-03-06 18:26:47.139,1,82019C41,No Relay,759,153,2970,1
2023-03-06 18:26:48.754,1,82019DEE,No Relay,772,159,3170,1
2023-03-06 18:26:49.024,1,82019C19,No Relay,763,138,2585,1
2023-03-06 18:26:49.217,1,82019A14,No Relay,750,144,3160,1
2023-03-06 18:26:49.410,1,82019C62,No Relay,675,153,3140,1
2023-03-06 18:26:49.616,1,820195E2,No Relay,682,141,2780,1
2023-03-06 18:26:49.840,1,82019C41,No Relay,760,156,2960,1
2023-03-06 18:26:50.479,1,82019EBB,No Relay,692,123,3060,1
2023-03-06 18:26:51.008,1,820198F4,No Relay,751,180,2970,1
2023-03-06 18:26:51.502,1,82019A29,No Relay,682,153,3000,1
2023-03-06 18:26:51.726,1,82019A14,No Relay,751,150,3150,1
2023-03-06 18:26:51.918,1,820195E2,No Relay,683,141,2770,1
2023-03-06 18:26:52.110,1,82019C19,No Relay,764,138,2580,1
2023-03-06 18:26:52.318,1,82019C62,No Relay,676,147,3140,1
2023-03-06 18:26:52.510,1,82019C41,No Relay,761,156,2970,1
2023-03-06 18:26:52.957,1,82019EBB,No Relay,693,132,3050,1
2023-03-06 18:26:53.406,1,820198F4,No Relay,752,183,2970,1
2023-03-06 18:26:53.840,1,82019A29,No Relay,683,153,3000,1
2023-03-06 18:26:54.156,1,82019DEE,No Relay,774,159,3180,1
2023-03-06 18:26:54.348,1,820195E2,No Relay,684,141,2775,1
2023-03-06 18:26:54.541,1,82019C62,No Relay,677,150,3140,1
2023-03-06 18:26:55.132,1,82019C41,No Relay,762,156,2980,1
2023-03-06 18:26:55.643,1,82019EBB,No Relay,694,126,3050,1
2023-03-06 18:26:56.043,1,820198F4,No Relay,753,183,2970,1
2023-03-06 18:26:56.553,1,82019DEE,No Relay,775,156,3180,1
2023-03-06 18:26:56.746,1,82019C19,No Relay,766,135,2580,1
2023-03-06 18:26:56.953,1,820195E2,No Relay,685,144,2775,1
2023-03-06 18:26:57.161,1,82019C62,No Relay,678,150,3140,1
2023-03-06 18:26:57.353,1,82019A14,No Relay,753,147,3160,1
2023-03-06 18:26:58.009,1,82019C41,No Relay,763,156,2970,1
2023-03-06 18:26:58.216,1,82019EBB,No Relay,695,126,3050,1
2023-03-06 18:26:58.488,1,820198F4,No Relay,754,180,2960,1
2023-03-06 18:26:58.680,1,82019A29,No Relay,685,153,3000,1
2023-03-06 18:26:58.967,1,82019C19,No Relay,767,135,2575,1
2023-03-06 18:26:59.256,1,82019DEE,No Relay,776,159,3170,1
2023-03-06 18:26:59.463,1,820195E2,No Relay,686,144,2770,1
2023-03-06 18:27:00.038,1,82019C62,No Relay,679,150,3140,1
2023-03-06 18:27:00.678,1,82019C41,No Relay,764,156,2970,1
2023-03-06 18:27:01.014,1,820198F4,No Relay,755,180,2960,1
2023-03-06 18:27:01.206,1,82019A29,No Relay,686,153,3000,1
2023-03-06 18:27:01.413,1,82019C19,No Relay,768,132,2570,1
2023-03-06 18:27:01.957,1,82019DEE,No Relay,777,159,3170,1
2023-03-06 18:27:02.564,1,82019C62,No Relay,680,153,3140,1
2023-03-06 18:27:02.964,1,82019A14,No Relay,755,147,3160,1
2023-03-06 18:27:03.187,1,82019EBB,No Relay,697,129,3060,1
2023-03-06 18:27:03.747,1,82019A29,No Relay,687,156,3000,1
2023-03-06 18:27:03.938,1,8201A0FF,No Relay,765,150,2930,1
2023-03-06 18:27:04.131,1,82019C19,No Relay,769,135,2585,1
2023-03-06 18:27:04.659,1,820195E2,No Relay,688,141,2780,1
2023-03-06 18:27:05.681,1,82019EBB,No Relay,698,129,3050,1
2023-03-06 18:27:05.905,1,82019C41,No Relay,766,153,2960,1
2023-03-06 18:27:06.689,1,8201A0FF,No Relay,766,150,2930,1
2023-03-06 18:27:07.233,1,82019DEE,No Relay,779,156,3180,1
2023-03-06 18:27:07.536,1,820195E2,No Relay,689,138,2775,1
2023-03-06 18:27:08.415,1,82019A14,No Relay,757,147,3160,1
2023-03-06 18:27:08.608,1,82019EBB,No Relay,699,132,3050,1
2023-03-06 18:27:08.800,1,82019C41,No Relay,767,153,2960,1
2023-03-06 18:27:09.007,1,82019A29,No Relay,689,156,3000,1
2023-03-06 18:27:09.198,1,82019C19,No Relay,771,135,2580,1
2023-03-06 18:27:09.951,1,820195E2,No Relay,690,141,2775,1
2023-03-06 18:27:10.157,1,82019DEE,No Relay,780,159,3180,1
2023-03-06 18:27:10.989,1,82019C62,No Relay,683,147,3140,1
2023-03-06 18:27:11.181,1,82019EBB,No Relay,700,129,3050,1
2023-03-06 18:27:11.373,1,82019A14,No Relay,758,144,3150,1
2023-03-06 18:27:11.580,1,82019C41,No Relay,768,153,2970,1
2023-03-06 18:27:11.773,1,82019A29,No Relay,690,156,3000,1
2023-03-06 18:27:11.980,1,8201A0FF,No Relay,768,150,2930,1
2023-03-06 18:27:12.172,1,82019C19,No Relay,772,132,2570,1
2023-03-06 18:27:13.627,1,82019EBB,No Relay,701,129,3050,1
2023-03-06 18:27:13.866,1,82019A29,No Relay,691,153,3000,1
2023-03-06 18:27:14.074,1,82019A14,No Relay,759,147,3150,1
2023-03-06 18:27:14.266,1,820198F4,No Relay,760,183,2960,1
2023-03-06 18:27:14.458,1,82019C41,No Relay,769,153,2970,1
2023-03-06 18:27:14.666,1,82019C19,No Relay,773,132,2575,1
2023-03-06 18:27:15.610,1,820195E2,No Relay,692,141,2775,1
2023-03-06 18:27:16.185,1,82019EBB,No Relay,702,132,3050,1
2023-03-06 18:27:16.536,1,82019A14,No Relay,760,144,3150,1
2023-03-06 18:27:16.728,1,82019A29,No Relay,692,156,3000,1
2023-03-06 18:27:16.921,1,82019C62,No Relay,685,147,3140,1
2023-03-06 18:27:17.128,1,820198F4,No Relay,761,180,2970,1
2023-03-06 18:27:17.319,1,8201A0FF,No Relay,770,153,2930,1
2023-03-06 18:27:17.527,1,82019C41,No Relay,770,153,2960,1
2023-03-06 18:27:17.719,1,82019DEE,No Relay,783,156,3180,1
2023-03-06 18:27:18.087,1,820195E2,No Relay,693,144,2775,1
2023-03-06 18:27:19.254,1,82019A14,No Relay,761,144,3150,1
2023-03-06 18:27:19.445,1,820198F4,No Relay,762,183,2960,1
2023-03-06 18:27:19.653,1,82019A29,No Relay,693,156,3000,1
2023-03-06 18:27:19.845,1,82019C41,No Relay,771,153,2970,1
2023-03-06 18:27:20.053,1,82019C19,No Relay,775,135,2585,1
2023-03-06 18:27:20.245,1,82019DEE,No Relay,784,156,3170,1
2023-03-06 18:27:21.300,1,82019EBB,No Relay,704,132,3060,1
2023-03-06 18:27:22.052,1,82019A14,No Relay,762,141,3150,1
2023-03-06 18:27:22.291,1,82019C19,No Relay,776,132,2580,1
2023-03-06 18:27:22.483,1,82019C62,No Relay,687,153,3140,1
2023-03-06 18:27:23.379,1,820195E2,No Relay,695,141,2770,1
2023-03-06 18:27:23.890,1,82019EBB,No Relay,705,126,3050,1
2023-03-06 18:27:24.609,1,82019A14,No Relay,763,144,3150,1
2023-03-06 18:27:24.801,1,820198F4,No Relay,764,183,2970,1
2023-03-06 18:27:24.994,1,82019C19,No Relay,777,132,2580,1
2023-03-06 18:27:25.200,1,8201A0FF,No Relay,773,153,2930,1
2023-03-06 18:27:25.392,1,82019C62,No Relay,688,150,3140,1
2023-03-06 18:27:25.599,1,82019DEE,No Relay,786,159,3180,1
2023-03-06 18:27:26.192,1,820195E2,No Relay,696,144,2765,1
2023-03-06 18:27:26.687,1,82019EBB,No Relay,706,126,3050,1
2023-03-06 18:27:27.103,1,82019A14,No Relay,764,147,3150,1
2023-03-06 18:27:27.295,1,82019C19,No Relay,778,135,2575,1
2023-03-06 18:27:27.502,1,820198F4,No Relay,765,183,2960,1
2023-03-06 18:27:27.694,1,82019C62,No Relay,689,150,3140,1
2023-03-06 18:27:27.886,1,82019A29,No Relay,696,156,3000,1
2023-03-06 18:27:28.094,1,82019DEE,No Relay,787,159,3170,1
2023-03-06 18:27:28.285,1,82019C41,No Relay,774,153,2970,1
2023-03-06 18:27:28.876,1,820195E2,No Relay,697,144,2775,1
2023-03-06 18:27:29.277,1,82019EBB,No Relay,707,132,3050,1
2023-03-06 18:27:29.820,1,82019A14,No Relay,765,144,3150,1
2023-03-06 18:27:30.236,1,82019A29,No Relay,697,156,3000,1
2023-03-06 18:27:30.428,1,820198F4,No Relay,766,183,2970,1
2023-03-06 18:27:30.635,1,82019C62,No Relay,690,144,3140,1
2023-03-06 18:27:30.827,1,8201A0FF,No Relay,775,153,2930,1
2023-03-06 18:27:31.035,1,82019DEE,No Relay,788,159,3170,1
2023-03-06 18:27:31.227,1,82019C41,No Relay,775,159,2970,1
2023-03-06 18:27:31.739,1,82019EBB,No Relay,708,129,3050,1
2023-03-06 18:27:32.218,1,82019A14,No Relay,766,147,3150,1
2023-03-06 18:27:32.665,1,82019A29,No Relay,698,156,3000,1
2023-03-06 18:27:33.144,1,8201A0FF,No Relay,776,153,2930,1
2023-03-06 18:27:33.400,1,82019C41,No Relay,776,159,2970,1
2023-03-06 18:27:34.744,1,82019A14,No Relay,767,141,3150,1
2023-03-06 18:27:35.288,1,82019A29,No Relay,699,147,3000,1
2023-03-06 18:27:35.495,1,820198F4,No Relay,768,186,2960,1
2023-03-06 18:27:35.959,1,8201A0FF,No Relay,777,144,2930,1
2023-03-06 18:27:36.151,1,82019C41,No Relay,777,147,2970,1
2023-03-06 18:27:36.390,1,820195E2,No Relay,700,138,2770,1
2023-03-06 18:27:37.013,1,82019C19,No Relay,782,126,2570,1
2023-03-06 18:27:37.301,1,82019EBB,No Relay,710,144,3060,1
2023-03-06 18:27:37.861,1,82019A29,No Relay,700,168,3000,1
2023-03-06 18:27:38.068,1,82019C62,No Relay,693,147,3140,1
2023-03-06 18:27:38.292,1,82019DEE,No Relay,791,156,3180,1
2023-03-06 18:27:39.124,1,820195E2,No Relay,701,147,2775,1
2023-03-06 18:27:39.955,1,82019EBB,No Relay,711,135,3050,1
2023-03-06 18:27:40.146,1,82019A14,No Relay,769,144,3160,1
2023-03-06 18:27:40.594,1,82019C62,No Relay,694,144,3140,1
2023-03-06 18:27:40.802,1,8201A0FF,No Relay,779,150,2930,1
2023-03-06 18:27:40.996,1,82019DEE,No Relay,792,150,3170,1
2023-03-06 18:27:41.202,1,820198F4,No Relay,770,192,2960,1
2023-03-06 18:27:41.618,1,82019C41,No Relay,779,153,2970,1
2023-03-06 18:27:41.811,1,820195E2,No Relay,702,141,2775,1
2023-03-06 18:27:42.656,1,82019EBB,No Relay,712,135,3050,1
2023-03-06 18:27:42.863,1,82019A29,No Relay,702,156,3000,1
2023-03-06 18:27:43.168,1,82019C62,No Relay,695,138,3140,1
2023-03-06 18:27:43.376,1,82019DEE,No Relay,793,159,3180,1
2023-03-06 18:27:43.664,1,820198F4,No Relay,771,186,2970,1
2023-03-06 18:27:44.463,1,82019C19,No Relay,785,141,2585,1
2023-03-06 18:27:44.670,1,820195E2,No Relay,703,135,2775,1
2023-03-06 18:27:45.198,1,82019EBB,No Relay,713,123,3050,1
2023-03-06 18:27:45.390,1,82019A14,No Relay,771,123,3150,1
2023-03-06 18:27:45.597,1,82019A29,No Relay,703,162,3000,1
2023-03-06 18:27:45.869,1,8201A0FF,No Relay,781,144,2930,1
2023-03-06 18:27:47.148,1,82019C41,No Relay,781,150,2980,1
2023-03-06 18:27:47.340,1,820195E2,No Relay,704,138,2770,1
2023-03-06 18:27:47.931,1,82019A14,No Relay,772,126,3150,1
2023-03-06 18:27:48.123,1,82019EBB,No Relay,714,99,3050,1
2023-03-06 18:27:48.331,1,82019A29,No Relay,704,132,3000,1
2023-03-06 18:27:48.538,1,82019DEE,No Relay,795,141,3180,1
2023-03-06 18:27:48.731,1,8201A0FF,No Relay,782,129,2930,1
2023-03-06 18:27:48.939,1,82019C62,No Relay,697,81,3140,1
2023-03-06 18:27:49.130,1,820198F4,No Relay,773,132,2970,1
2023-03-06 18:27:49.594,1,82019C19,No Relay,787,138,2575,1
2023-03-06 18:27:49.882,1,82019C41,No Relay,782,135,2970,1
2023-03-06 18:27:50.393,1,82019EBB,No Relay,715,123,3050,1
2023-03-06 18:27:50.729,1,82019A14,No Relay,773,126,3150,1
2023-03-06 18:27:51.306,1,820198F4,No Relay,774,183,2970,1
2023-03-06 18:27:51.497,1,8201A0FF,No Relay,783,123,2930,1
2023-03-06 18:27:52.280,1,820195E2,No Relay,706,144,2780,1
2023-03-06 18:27:53.240,1,82019EBB,No Relay,716,138,3050,1
2023-03-06 18:27:53.495,1,82019A29,No Relay,706,168,3000,1
2023-03-06 18:27:53.814,1,82019C62,No Relay,699,156,3140,1
2023-03-06 18:27:54.022,1,8201A0FF,No Relay,784,147,2930,1
2023-03-06 18:27:54.981,1,82019C19,No Relay,789,114,2570,1
2023-03-06 18:27:55.509,1,82019C41,No Relay,784,156,2980,1
2023-03-06 18:27:55.988,1,82019A29,No Relay,707,162,3000,1
2023-03-06 18:27:56.179,1,82019EBB,No Relay,717,141,3050,1
2023-03-06 18:27:56.373,1,82019DEE,No Relay,798,153,3170,1
2023-03-06 18:27:56.580,1,82019A14,No Relay,775,141,3160,1
2023-03-06 18:27:56.773,1,82019C62,No Relay,700,153,3140,1
2023-03-06 18:27:56.979,1,8201A0FF,No Relay,785,150,2930,1
2023-03-06 18:27:57.315,1,82019C19,No Relay,790,117,2575,1
2023-03-06 18:27:57.955,1,820195E2,No Relay,708,144,2780,1
2023-03-06 18:27:58.147,1,82019C41,No Relay,785,159,2970,1
2023-03-06 18:27:58.707,1,82019DEE,No Relay,799,150,3170,1
2023-03-06 18:27:58.913,1,82019EBB,No Relay,718,141,3050,1
2023-03-06 18:27:59.169,1,820198F4,No Relay,777,183,2960,1
2023-03-06 18:27:59.969,1,82019C19,No Relay,791,117,2585,1
2023-03-06 18:28:00.672,1,820195E2,No Relay,709,141,2770,1
2023-03-06 18:28:00.864,1,82019C41,No Relay,786,159,2970,1
2023-03-06 18:28:01.248,1,82019DEE,No Relay,800,150,3180,1
2023-03-06 18:28:01.439,1,82019A14,No Relay,777,141,3150,1
2023-03-06 18:28:01.647,1,82019EBB,No Relay,719,141,3050,1
